x1,y1,x2,y2,confidence,class_id,class_name
106.31,114.98,129.14,158.10,1.00,1,saddle
170.36,103.99,193.82,149.64,1.00,1,saddle
229.96,110.75,261.66,175.85,1.00,1,saddle
278.15,114.98,302.88,171.62,1.00,1,saddle
432.23,122.59,463.94,171.62,1.00,1,saddle
531.15,141.19,555.88,184.31,1.00,1,saddle
567.93,177.54,590.12,219.82,1.00,1,saddle
623.73,215.59,640.00,257.86,1.00,1,saddle
102.51,616.33,126.61,640.00,1.00,1,saddle
72.71,126.82,104.41,173.32,1.00,1,saddle
281.95,13.53,340.29,262.09,1.00,0,bicycle
238.20,0.00,283.86,260.40,1.00,0,bicycle
193.18,0.00,228.06,251.94,1.00,0,bicycle
47.34,120.05,115.19,350.86,1.00,0,bicycle
395.46,0.00,453.16,262.09,1.00,0,bicycle
475.98,26.21,548.90,257.01,1.00,0,bicycle
7.46,79.51,67.17,266.10,1.00,0,bicycle
80.86,72.87,177.88,247.85,1.00,0,bicycle
128.12,47.99,208.98,258.63,1.00,0,bicycle
14.93,253.66,36.70,286.00,1.00,1,saddle
39.81,612.74,59.71,635.96,1.00,1,saddle
506.90,97.75,578.43,292.63,1.00,0,bicycle
597.08,611.91,617.61,636.79,1.00,1,saddle
565.99,577.91,583.40,601.96,1.00,1,saddle
554.17,145.02,630.05,282.68,1.00,0,bicycle
520.58,495.81,574.07,640.00,1.00,0,bicycle
537.38,506.59,605.79,640.00,1.00,0,bicycle
