x1,y1,x2,y2,confidence,class_id,class_name
409.48,364.53,488.68,470.55,1.00,0,bicycle
251.25,366.79,309.81,499.44,1.00,0,bicycle
177.34,374.80,237.26,481.95,1.00,0,bicycle
152.85,364.30,201.83,479.76,1.00,0,bicycle
225.01,139.51,278.80,244.91,1.00,0,bicycle
409.13,167.94,489.16,272.46,1.00,0,bicycle
374.14,121.58,466.86,185.43,1.00,0,bicycle
471.67,154.82,556.51,209.48,1.00,0,bicycle
542.52,210.36,601.56,285.14,1.00,0,bicycle
525.46,363.77,589.06,451.77,1.00,0,bicycle
464.06,402.26,484.53,422.73,1.00,1,saddle
567.18,421.94,578.20,440.05,1.00,1,saddle
442.02,167.68,457.76,189.72,1.00,1,saddle
408.95,120.44,431.78,139.34,1.00,1,saddle
238.92,136.97,253.87,156.65,1.00,1,saddle
162.56,412.50,179.88,434.54,1.00,1,saddle
175.15,421.94,192.47,445.56,1.00,1,saddle
586.08,244.82,601.82,260.57,1.00,1,saddle
