x1,y1,x2,y2,confidence,class_id,class_name
303.08,160.18,356.13,270.39,1.00,0,bicycle
483.31,192.21,555.15,276.51,1.00,0,bicycle
519.10,207.70,586.92,291.87,1.00,0,bicycle
563.35,219.11,616.81,295.20,1.00,0,bicycle
508.09,360.40,573.81,458.63,1.00,0,bicycle
534.10,364.17,594.00,447.68,1.00,0,bicycle
559.77,359.03,616.93,440.49,1.00,0,bicycle
529.31,183.11,605.64,226.92,1.00,0,bicycle
599.01,353.37,639.82,421.01,1.00,0,bicycle
546.77,225.89,560.46,243.01,1.00,1,saddle
576.54,243.01,591.60,261.15,1.00,1,saddle
607.69,248.83,615.90,264.23,1.00,1,saddle
586.67,395.22,594.75,408.14,1.00,1,saddle
