x1,y1,x2,y2,confidence,class_id,class_name
445.66,384.91,496.98,470.94,1.00,0,bicycle
479.62,377.36,527.17,463.40,1.00,0,bicycle
549.95,359.49,599.51,432.53,1.00,0,bicycle
516.67,199.95,583.32,283.92,1.00,0,bicycle
572.89,356.70,611.32,427.06,1.00,0,bicycle
497.91,426.67,512.08,447.13,1.00,1,saddle
519.95,416.43,531.76,432.96,1.00,1,saddle
602.61,377.86,615.20,398.33,1.00,1,saddle
615.99,374.71,627.01,395.18,1.00,1,saddle
631.08,373.66,638.95,391.50,1.00,1,saddle
574.40,234.59,584.37,251.91,1.00,1,saddle
