x1,y1,x2,y2,confidence,class_id,class_name
65.31,111.85,220.23,201.66,1.00,0,bicycle
29.85,202.24,205.87,297.61,1.00,0,bicycle
43.30,330.78,241.94,397.24,1.00,0,bicycle
10.20,372.13,211.10,446.71,1.00,0,bicycle
17.05,454.34,210.85,554.01,1.00,0,bicycle
0.00,524.33,207.11,595.10,1.00,0,bicycle
392.03,562.38,592.36,640.00,1.00,0,bicycle
393.17,453.56,564.97,560.09,1.00,0,bicycle
403.65,291.80,607.66,354.00,1.00,0,bicycle
429.13,168.94,593.35,237.07,1.00,0,bicycle
414.29,99.69,572.83,209.71,1.00,0,bicycle
417.34,58.78,561.54,140.78,1.00,0,bicycle
107.80,122.52,135.76,162.09,1.00,1,saddle
74.12,187.21,106.65,232.10,1.00,1,saddle
128.34,362.24,160.30,401.05,1.00,1,saddle
75.26,409.42,111.22,449.75,1.00,1,saddle
90.10,524.33,119.21,557.81,1.00,1,saddle
130.63,506.06,159.16,533.46,1.00,1,saddle
474.22,530.42,505.61,566.94,1.00,1,saddle
491.34,299.83,534.14,341.69,1.00,1,saddle
519.88,170.46,544.99,196.34,1.00,1,saddle
505.04,98.17,533.00,127.85,1.00,1,saddle
473.65,618.69,506.18,640.00,1.00,1,saddle
87.70,601.96,123.77,629.32,1.00,1,saddle
