x1,y1,x2,y2,confidence,class_id,class_name
229.47,138.55,279.07,245.61,1.00,0,bicycle
243.64,365.28,309.81,499.88,1.00,0,bicycle
175.94,375.50,234.98,485.71,1.00,0,bicycle
150.75,363.69,222.39,477.84,1.00,0,bicycle
411.32,364.53,485.66,475.47,1.00,0,bicycle
523.89,358.97,602.61,450.28,1.00,0,bicycle
372.74,118.08,468.00,192.08,1.00,0,bicycle
408.95,170.04,489.25,275.52,1.00,0,bicycle
471.93,153.51,558.52,218.06,1.00,0,bicycle
540.42,209.40,602.61,284.97,1.00,0,bicycle
158.62,411.71,179.88,432.96,1.00,1,saddle
177.52,420.37,194.05,443.99,1.00,1,saddle
257.81,416.43,285.36,439.26,1.00,1,saddle
462.48,399.90,482.16,424.30,1.00,1,saddle
236.56,138.55,254.66,158.23,1.00,1,saddle
441.23,169.25,461.70,191.29,1.00,1,saddle
409.74,120.44,429.42,141.70,1.00,1,saddle
514.44,155.08,538.84,169.25,1.00,1,saddle
584.50,245.61,599.46,261.35,1.00,1,saddle
567.18,420.37,580.57,441.62,1.00,1,saddle
