x1,y1,x2,y2,confidence,class_id,class_name
115.19,294.21,145.63,339.87,1.00,1,saddle
70.17,382.14,95.53,432.02,1.00,1,saddle
199.52,354.24,226.79,402.43,1.00,1,saddle
232.50,418.49,261.03,469.22,1.00,1,saddle
280.69,468.38,301.61,523.33,1.00,1,saddle
351.70,449.78,375.80,506.42,1.00,1,saddle
470.91,442.17,503.25,483.59,1.00,1,saddle
512.13,479.37,536.22,529.25,1.00,1,saddle
573.00,336.49,594.56,372.84,1.00,1,saddle
517.83,364.39,541.29,396.51,1.00,1,saddle
555.24,2.54,583.78,41.43,1.00,1,saddle
0.00,240.11,72.71,451.47,1.00,0,bicycle
92.36,319.58,149.43,521.64,1.00,0,bicycle
132.95,228.27,192.55,448.08,1.00,0,bicycle
196.99,283.22,255.96,508.11,1.00,0,bicycle
113.29,386.37,221.72,553.76,1.00,0,bicycle
233.76,341.56,285.76,538.55,1.00,0,bicycle
270.54,380.45,317.46,640.00,1.00,0,bicycle
325.71,368.61,385.94,634.93,1.00,0,bicycle
415.75,354.24,470.91,600.26,1.00,0,bicycle
467.74,392.29,510.22,626.47,1.00,0,bicycle
505.15,275.61,566.02,497.97,1.00,0,bicycle
508.14,403.28,566.66,607.03,1.00,0,bicycle
478.29,0.00,544.22,165.75,1.00,0,bicycle
151.14,465.13,173.53,504.93,1.00,1,saddle
550.44,376.39,621.34,587.86,1.00,0,bicycle
605.79,426.98,621.34,464.30,1.00,1,saddle
