x1,y1,x2,y2,confidence,class_id,class_name
409.21,46.10,569.60,166.60,1.00,0,bicycle
417.42,0.00,563.89,90.82,1.00,0,bicycle
393.96,460.77,572.89,574.25,1.00,0,bicycle
58.11,110.49,213.61,204.33,1.00,0,bicycle
40.92,201.06,204.60,298.18,1.00,0,bicycle
58.11,277.44,222.61,360.38,1.00,0,bicycle
45.01,339.64,238.98,406.21,1.00,0,bicycle
22.10,382.20,202.97,459.68,1.00,0,bicycle
38.47,457.49,203.78,539.33,1.00,0,bicycle
35.19,526.24,198.87,628.82,1.00,0,bicycle
401.84,168.32,401.84,172.69,1.00,0,bicycle
423.94,172.69,592.53,244.71,1.00,0,bicycle
414.12,237.07,601.53,300.36,1.00,0,bicycle
404.28,299.27,603.99,366.92,1.00,0,bicycle
404.30,360.38,598.26,469.50,1.00,0,bicycle
397.75,576.44,570.43,640.00,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,111.30,456.40,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
471.41,526.24,502.51,572.07,1.00,1,saddle
481.23,31.92,509.05,66.84,1.00,1,saddle
