x1,y1,x2,y2,confidence,class_id,class_name
447.92,384.91,496.98,470.94,1.00,0,bicycle
484.15,375.85,528.68,459.62,1.00,0,bicycle
549.42,356.10,611.48,431.11,1.00,0,bicycle
515.62,200.97,581.38,283.40,1.00,0,bicycle
545.72,208.38,602.21,286.15,1.00,0,bicycle
564.34,225.10,607.53,288.12,1.00,0,bicycle
583.70,229.35,623.70,292.05,1.00,0,bicycle
588.44,355.82,636.46,425.88,1.00,0,bicycle
570.33,355.03,615.22,428.17,1.00,0,bicycle
497.91,425.88,516.01,446.35,1.00,1,saddle
519.16,418.79,533.33,434.54,1.00,1,saddle
571.91,236.95,583.71,254.27,1.00,1,saddle
604.99,377.86,614.25,395.46,1.00,1,saddle
631.39,373.23,640.00,389.90,1.00,1,saddle
612.86,373.23,626.76,386.66,1.00,1,saddle
614.72,269.04,623.05,280.62,1.00,1,saddle
623.98,265.80,634.17,273.21,1.00,1,saddle
588.79,248.20,598.97,261.63,1.00,1,saddle
