x1,y1,x2,y2,confidence,class_id,class_name
445.66,384.16,515.23,474.72,1.00,0,bicycle
475.85,372.35,527.17,461.13,1.00,0,bicycle
543.38,212.96,606.36,283.40,1.00,0,bicycle
550.01,356.73,590.01,435.45,1.00,0,bicycle
568.76,355.82,608.12,428.24,1.00,0,bicycle
498.17,426.46,513.91,444.94,1.00,1,saddle
519.39,414.14,534.10,433.99,1.00,1,saddle
604.27,379.23,611.80,394.63,1.00,1,saddle
616.93,377.18,626.51,392.92,1.00,1,saddle
630.96,374.10,639.52,387.44,1.00,1,saddle
589.21,247.80,598.45,262.52,1.00,1,saddle
