x1,y1,x2,y2,confidence,class_id,class_name
420.66,96.30,561.43,204.33,1.00,0,bicycle
424.76,173.78,587.62,245.80,1.00,0,bicycle
414.94,243.61,608.90,297.08,1.00,0,bicycle
402.66,291.63,608.08,361.47,1.00,0,bicycle
403.48,359.28,582.71,472.77,1.00,0,bicycle
391.20,457.49,570.43,575.34,1.00,0,bicycle
398.57,560.07,571.25,640.00,1.00,0,bicycle
59.09,111.58,211.15,202.15,1.00,0,bicycle
40.92,192.33,205.87,291.63,1.00,0,bicycle
59.74,278.53,225.77,351.65,1.00,0,bicycle
41.74,344.01,240.70,400.75,1.00,0,bicycle
16.37,386.56,206.24,455.31,1.00,0,bicycle
36.83,459.68,211.97,558.98,1.00,0,bicycle
54.83,518.60,196.42,633.18,1.00,0,bicycle
105.11,123.46,133.10,157.46,1.00,1,saddle
68.42,193.42,101.48,228.78,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
75.26,411.22,111.30,451.86,1.00,1,saddle
87.07,528.98,118.80,562.15,1.00,1,saddle
512.50,173.22,539.24,193.95,1.00,1,saddle
491.35,301.76,523.07,334.93,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
95.78,603.72,121.94,634.27,1.00,1,saddle
503.32,97.39,533.61,125.76,1.00,1,saddle
470.59,528.15,500.06,566.30,1.00,1,saddle
