x1,y1,x2,y2,confidence,class_id,class_name
366.41,175.55,414.72,296.60,1.00,0,bicycle
453.96,175.09,515.85,271.59,1.00,0,bicycle
386.39,368.68,454.61,490.26,1.00,0,bicycle
428.37,356.87,510.78,464.89,1.00,0,bicycle
461.61,360.37,520.65,460.52,1.00,0,bicycle
282.30,454.94,396.88,523.77,1.00,0,bicycle
488.68,188.60,550.57,280.75,1.00,0,bicycle
564.99,223.70,617.74,289.81,1.00,0,bicycle
351.96,359.63,392.98,495.53,1.00,0,bicycle
387.95,224.85,409.59,248.46,1.00,1,saddle
495.70,175.15,508.00,194.83,1.00,1,saddle
545.39,231.24,561.62,252.40,1.00,1,saddle
469.13,394.10,484.87,416.73,1.00,1,saddle
412.05,462.48,434.19,488.56,1.00,1,saddle
350.06,517.59,374.17,536.29,1.00,1,saddle
504.06,407.38,515.38,424.60,1.00,1,saddle
573.92,387.70,589.67,408.36,1.00,1,saddle
617.71,252.40,627.06,268.14,1.00,1,saddle
