x1,y1,x2,y2,confidence,class_id,class_name
76.51,153.87,104.41,202.91,1.00,1,saddle
127.87,85.39,155.77,133.58,1.00,1,saddle
145.63,172.47,172.89,218.12,1.00,1,saddle
262.30,113.29,290.83,169.93,1.00,1,saddle
262.30,195.30,292.10,242.64,1.00,1,saddle
299.08,170.78,325.07,217.28,1.00,1,saddle
355.51,256.17,375.80,295.06,1.00,1,saddle
484.86,215.59,515.30,268.85,1.00,1,saddle
508.96,161.48,539.39,205.44,1.00,1,saddle
7.40,522.48,29.59,559.68,1.00,1,saddle
80.32,505.57,103.78,546.16,1.00,1,saddle
436.04,566.45,458.23,608.72,1.00,1,saddle
321.27,127.66,391.02,350.01,1.00,0,bicycle
290.83,45.65,364.39,303.51,1.00,0,bicycle
229.96,83.70,284.49,305.20,1.00,0,bicycle
181.14,61.72,240.11,313.66,1.00,0,bicycle
9.93,116.67,115.83,289.99,1.00,0,bicycle
406.24,124.28,487.40,324.65,1.00,0,bicycle
534.32,65.10,588.22,271.39,1.00,0,bicycle
383.75,465.13,452.79,640.00,1.00,0,bicycle
192.19,471.76,240.08,640.00,1.00,0,bicycle
171.66,626.01,191.56,640.00,1.00,1,saddle
275.53,621.03,304.76,640.00,1.00,1,saddle
27.37,441.90,72.77,629.32,1.00,0,bicycle
94.54,406.25,173.53,606.10,1.00,0,bicycle
189.08,592.01,213.33,628.49,1.00,1,saddle
103.25,77.02,167.93,283.51,1.00,0,bicycle
153.62,16.48,211.47,230.44,1.00,0,bicycle
450.92,89.46,519.96,287.66,1.00,0,bicycle
588.38,168.24,602.06,204.73,1.00,1,saddle
264.96,0.00,299.79,261.95,1.00,0,bicycle
629.43,215.51,640.00,254.49,1.00,1,saddle
