x1,y1,x2,y2,confidence,class_id,class_name
29.59,281.53,47.98,325.50,1.00,1,saddle
71.44,382.14,97.44,427.79,1.00,1,saddle
201.43,355.93,225.52,397.36,1.00,1,saddle
233.13,422.72,260.40,467.53,1.00,1,saddle
280.69,470.91,304.78,521.64,1.00,1,saddle
404.97,399.05,427.79,448.93,1.00,1,saddle
441.74,439.63,465.84,488.67,1.00,1,saddle
557.15,4.23,576.80,46.50,1.00,1,saddle
474.08,440.48,506.42,486.98,1.00,1,saddle
510.22,485.28,539.39,528.40,1.00,1,saddle
573.00,333.95,595.83,377.91,1.00,1,saddle
581.88,469.22,598.36,515.72,1.00,1,saddle
0.00,239.26,61.29,453.16,1.00,0,bicycle
38.47,234.19,133.58,421.03,1.00,0,bicycle
82.85,323.80,151.97,518.26,1.00,0,bicycle
200.79,283.22,250.88,512.34,1.00,0,bicycle
115.83,394.82,226.16,563.91,1.00,0,bicycle
231.86,337.33,285.13,536.86,1.00,0,bicycle
369.46,328.03,415.75,547.85,1.00,0,bicycle
405.60,362.69,443.01,582.51,1.00,0,bicycle
430.33,369.46,477.25,585.89,1.00,0,bicycle
467.74,397.36,515.93,619.71,1.00,0,bicycle
509.59,416.80,566.02,596.04,1.00,0,bicycle
505.15,276.46,596.46,478.52,1.00,0,bicycle
484.23,0.00,529.88,172.47,1.00,0,bicycle
149.89,469.27,172.91,504.93,1.00,1,saddle
275.53,446.88,311.60,621.86,1.00,0,bicycle
