x1,y1,x2,y2,confidence,class_id,class_name
150.57,261.35,204.15,381.01,1.00,0,bicycle
358.11,144.91,411.32,259.78,1.00,0,bicycle
408.17,166.04,469.06,272.45,1.00,0,bicycle
453.04,175.85,515.09,275.52,1.00,0,bicycle
541.21,207.04,603.39,288.12,1.00,0,bicycle
352.83,369.06,409.43,477.74,1.00,0,bicycle
375.89,347.17,421.51,465.24,1.00,0,bicycle
409.74,361.51,478.11,473.90,1.00,0,bicycle
526.25,366.04,577.74,453.43,1.00,0,bicycle
386.13,183.42,410.53,208.61,1.00,1,saddle
440.44,171.61,462.48,193.65,1.00,1,saddle
505.78,212.55,523.10,235.37,1.00,1,saddle
382.19,423.52,403.44,445.56,1.00,1,saddle
394.78,388.09,415.25,415.65,1.00,1,saddle
460.12,399.11,480.59,425.09,1.00,1,saddle
523.10,403.05,532.55,425.09,1.00,1,saddle
566.40,421.94,582.14,440.84,1.00,1,saddle
587.65,243.25,601.03,261.35,1.00,1,saddle
