x1,y1,x2,y2,confidence,class_id,class_name
27.05,458.23,70.81,507.27,1.00,1,saddle
6.13,267.16,49.88,316.20,1.00,1,saddle
8.67,202.06,44.17,241.80,1.00,1,saddle
437.86,274.39,468.34,309.22,1.00,1,saddle
449.99,346.54,487.00,382.20,1.00,1,saddle
474.08,419.34,510.63,458.49,1.00,1,saddle
485.13,526.49,514.99,561.32,1.00,1,saddle
0.00,333.95,37.83,371.15,1.00,1,saddle
0.00,102.30,130.41,161.48,1.00,0,bicycle
0.00,191.92,127.24,260.40,1.00,0,bicycle
0.00,260.40,142.46,317.04,1.00,0,bicycle
0.00,316.20,127.24,360.16,1.00,0,bicycle
0.00,422.72,164.65,498.81,1.00,0,bicycle
0.00,497.97,154.50,578.74,1.00,0,bicycle
88.56,479.37,234.40,640.00,1.00,0,bicycle
441.11,431.18,605.97,569.83,1.00,0,bicycle
412.58,377.07,584.41,477.68,1.00,0,bicycle
396.09,298.44,595.83,405.81,1.00,0,bicycle
380.87,227.42,563.49,343.25,1.00,0,bicycle
275.61,207.98,423.36,318.73,1.00,0,bicycle
366.29,131.89,517.20,224.04,1.00,0,bicycle
344.73,38.04,500.71,182.62,1.00,0,bicycle
307.32,0.00,429.06,89.62,1.00,0,bicycle
313.47,249.51,338.35,269.41,1.00,1,saddle
383.13,90.29,406.76,123.46,1.00,1,saddle
402.41,165.75,435.37,191.46,1.00,1,saddle
122.53,588.69,152.38,614.40,1.00,1,saddle
51.00,541.42,83.34,579.57,1.00,1,saddle
2.49,154.97,19.28,172.39,1.00,1,saddle
14.93,78.68,41.67,101.07,1.00,1,saddle
