x1,y1,x2,y2,confidence,class_id,class_name
383.52,441.05,538.73,517.75,1.00,0,bicycle
322.40,415.48,493.78,489.79,1.00,0,bicycle
332.58,357.15,486.59,423.47,1.00,0,bicycle
368.54,302.02,562.70,356.35,1.00,0,bicycle
361.95,225.32,558.50,282.05,1.00,0,bicycle
324.79,137.43,507.57,235.71,1.00,0,bicycle
351.16,87.09,510.56,181.37,1.00,0,bicycle
360.75,11.98,528.54,104.67,1.00,0,bicycle
21.57,8.79,153.41,100.67,1.00,0,bicycle
2.40,80.70,148.61,162.20,1.00,0,bicycle
29.96,318.00,214.53,385.92,1.00,0,bicycle
119.85,311.61,123.45,319.60,1.00,0,bicycle
4.19,393.91,148.02,443.45,1.00,0,bicycle
5.39,449.04,139.03,505.77,1.00,0,bicycle
5.39,510.56,151.01,571.29,1.00,0,bicycle
50.34,574.48,159.40,640.00,1.00,0,bicycle
83.30,503.37,194.16,608.04,1.00,0,bicycle
432.66,484.19,465.02,515.36,1.00,1,saddle
378.73,454.63,408.69,497.78,1.00,1,saddle
395.51,385.92,432.66,415.48,1.00,1,saddle
436.25,322.80,473.41,349.96,1.00,1,saddle
418.28,224.52,453.03,255.68,1.00,1,saddle
384.72,128.64,413.48,159.80,1.00,1,saddle
423.07,71.11,454.23,101.47,1.00,1,saddle
426.07,5.59,456.63,28.76,1.00,1,saddle
85.09,351.56,115.06,386.72,1.00,1,saddle
27.57,413.88,56.33,444.24,1.00,1,saddle
26.97,500.18,49.14,516.95,1.00,1,saddle
52.13,544.92,79.70,572.88,1.00,1,saddle
133.63,579.28,163.00,610.44,1.00,1,saddle
37.75,75.91,66.52,104.67,1.00,1,saddle
61.72,0.80,86.89,23.97,1.00,1,saddle
