x1,y1,x2,y2,confidence,class_id,class_name
35.67,178.34,97.95,270.98,1.00,0,bicycle
219.36,140.44,262.67,247.82,1.00,0,bicycle
416.90,148.32,477.26,253.99,1.00,0,bicycle
541.59,174.24,593.11,257.08,1.00,0,bicycle
505.05,375.39,566.20,483.28,1.00,0,bicycle
397.54,385.23,439.87,504.90,1.00,0,bicycle
240.25,380.64,291.88,492.54,1.00,0,bicycle
33.63,223.46,42.17,240.20,1.00,1,saddle
221.66,177.85,241.67,195.90,1.00,1,saddle
462.51,182.44,475.64,202.46,1.00,1,saddle
597.05,178.84,603.61,194.59,1.00,1,saddle
566.86,413.78,577.36,429.86,1.00,1,saddle
433.63,438.39,454.96,458.08,1.00,1,saddle
253.81,442.00,269.56,464.64,1.00,1,saddle
84.50,414.11,95.65,433.47,1.00,1,saddle
