x1,y1,x2,y2,confidence,class_id,class_name
43.51,35.20,198.76,121.80,1.00,0,bicycle
49.13,100.24,213.33,205.56,1.00,0,bicycle
23.63,197.27,200.89,295.12,1.00,0,bicycle
45.63,335.84,244.17,394.28,1.00,0,bicycle
0.00,380.90,193.48,461.17,1.00,0,bicycle
14.31,459.05,205.87,552.20,1.00,0,bicycle
30.48,524.83,209.32,607.61,1.00,0,bicycle
395.72,454.83,585.82,559.03,1.00,0,bicycle
392.56,564.66,583.71,635.07,1.00,0,bicycle
403.65,285.15,604.83,376.68,1.00,0,bicycle
438.50,166.16,594.80,258.39,1.00,0,bicycle
405.76,40.84,581.60,157.71,1.00,0,bicycle
409.98,0.70,567.87,90.12,1.00,0,bicycle
108.46,9.86,142.79,34.50,1.00,1,saddle
105.30,118.99,136.98,159.82,1.00,1,saddle
68.86,192.21,104.77,226.01,1.00,1,saddle
124.83,360.48,164.44,398.50,1.00,1,saddle
73.61,408.36,112.69,450.61,1.00,1,saddle
88.40,528.76,123.78,564.66,1.00,1,saddle
470.18,523.83,504.50,574.52,1.00,1,saddle
462.79,613.95,510.31,640.00,1.00,1,saddle
487.61,294.30,527.21,338.66,1.00,1,saddle
510.84,164.05,542.52,199.25,1.00,1,saddle
480.74,32.39,509.78,65.48,1.00,1,saddle
