x1,y1,x2,y2,confidence,class_id,class_name
404.49,292.43,608.24,353.96,1.00,0,bicycle
53.07,337.42,245.68,407.85,1.00,0,bicycle
16.79,381.37,207.74,468.74,1.00,0,bicycle
406.45,553.03,577.80,639.20,1.00,0,bicycle
48.14,453.51,208.98,522.64,1.00,0,bicycle
421.07,118.56,595.22,191.46,1.00,0,bicycle
48.54,522.35,195.92,626.42,1.00,0,bicycle
407.02,56.43,568.54,163.96,1.00,0,bicycle
423.77,12.74,571.85,88.55,1.00,0,bicycle
409.19,468.38,554.75,527.95,1.00,0,bicycle
401.85,381.75,597.00,437.07,1.00,0,bicycle
412.96,261.19,588.58,300.65,1.00,0,bicycle
102.00,81.17,249.41,231.27,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
77.44,410.01,106.56,438.64,1.00,1,saddle
129.22,362.58,162.53,399.20,1.00,1,saddle
474.01,618.43,503.37,640.00,1.00,1,saddle
90.07,524.14,120.09,556.75,1.00,1,saddle
98.28,605.64,127.64,628.01,1.00,1,saddle
483.77,28.21,513.04,57.03,1.00,1,saddle
502.83,483.70,536.28,512.83,1.00,1,saddle
506.53,389.64,538.03,427.19,1.00,1,saddle
503.64,255.17,527.29,285.84,1.00,1,saddle
154.61,123.55,182.54,157.22,1.00,1,saddle
238.71,241.68,241.68,242.34,1.00,1,saddle
