x1,y1,x2,y2,confidence,class_id,class_name
422.80,153.77,465.88,259.75,1.00,0,bicycle
545.20,174.84,590.09,254.40,1.00,0,bicycle
133.18,120.13,241.98,173.58,1.00,0,bicycle
68.09,171.07,132.86,267.12,1.00,0,bicycle
75.94,367.30,133.81,466.98,1.00,0,bicycle
41.07,341.23,85.08,447.77,1.00,0,bicycle
1.70,353.58,50.34,441.59,1.00,0,bicycle
440.97,381.13,480.35,492.77,1.00,0,bicycle
480.03,191.19,488.52,210.69,1.00,1,saddle
597.33,178.93,603.30,196.54,1.00,1,saddle
479.09,429.56,495.75,450.94,1.00,1,saddle
136.95,113.84,153.30,128.30,1.00,1,saddle
65.25,214.78,74.37,230.82,1.00,1,saddle
51.10,238.99,67.45,256.29,1.00,1,saddle
58.33,189.62,105.50,292.14,1.00,0,bicycle
3.30,415.41,11.48,431.45,1.00,1,saddle
42.24,432.70,118.55,483.86,1.00,0,bicycle
69.46,445.28,77.29,462.05,1.00,1,saddle
