x1,y1,x2,y2,confidence,class_id,class_name
183.89,138.19,256.78,254.55,1.00,0,bicycle
109.78,157.49,152.49,266.21,1.00,0,bicycle
0.00,194.55,53.42,285.65,1.00,0,bicycle
438.66,376.74,518.95,508.76,1.00,0,bicycle
169.30,460.72,260.55,531.39,1.00,0,bicycle
87.39,365.16,130.62,473.24,1.00,0,bicycle
51.11,368.25,98.97,467.84,1.00,0,bicycle
11.73,351.27,63.46,463.21,1.00,0,bicycle
542.54,173.93,600.78,254.89,1.00,0,bicycle
415.95,149.00,458.73,262.09,1.00,0,bicycle
596.40,179.76,604.97,194.51,1.00,1,saddle
97.60,208.92,112.69,225.04,1.00,1,saddle
2.57,238.77,10.81,253.52,1.00,1,saddle
65.69,446.31,76.33,464.15,1.00,1,saddle
476.67,430.53,497.26,451.11,1.00,1,saddle
