x1,y1,x2,y2,confidence,class_id,class_name
30.22,282.38,51.15,324.65,1.00,1,saddle
70.81,382.14,94.27,432.87,1.00,1,saddle
112.66,294.21,146.26,342.40,1.00,1,saddle
201.43,359.31,232.50,395.67,1.00,1,saddle
233.76,417.65,260.40,463.30,1.00,1,saddle
280.69,469.22,304.78,524.17,1.00,1,saddle
349.17,452.31,374.53,505.57,1.00,1,saddle
403.70,402.43,425.89,449.78,1.00,1,saddle
443.65,442.17,463.30,481.90,1.00,1,saddle
469.64,438.78,503.25,486.98,1.00,1,saddle
514.66,480.21,539.39,525.02,1.00,1,saddle
583.78,473.45,595.83,513.18,1.00,1,saddle
573.00,335.64,598.36,372.84,1.00,1,saddle
553.98,5.92,578.71,46.50,1.00,1,saddle
0.00,241.80,66.37,459.08,1.00,0,bicycle
41.00,232.50,141.19,430.33,1.00,0,bicycle
133.58,241.80,188.11,445.55,1.00,0,bicycle
198.89,279.00,248.35,518.26,1.00,0,bicycle
232.50,334.93,286.73,537.70,1.00,0,bicycle
276.88,425.26,326.98,638.31,1.00,0,bicycle
331.41,384.68,370.73,634.93,1.00,0,bicycle
374.53,321.27,422.09,553.77,1.00,0,bicycle
406.23,359.31,443.01,574.90,1.00,0,bicycle
430.96,364.39,477.89,588.43,1.00,0,bicycle
469.01,388.90,520.37,608.72,1.00,0,bicycle
507.52,284.34,592.73,483.59,1.00,0,bicycle
505.15,410.89,569.19,607.87,1.00,0,bicycle
482.64,0.00,541.11,167.41,1.00,0,bicycle
89.56,320.83,149.89,523.17,1.00,0,bicycle
124.39,390.49,223.91,556.35,1.00,0,bicycle
150.52,468.44,176.64,506.59,1.00,1,saddle
