x1,y1,x2,y2,confidence,class_id,class_name
417.39,0.00,556.52,94.12,1.00,0,bicycle
406.75,64.65,562.25,171.59,1.00,0,bicycle
423.94,177.05,591.71,244.71,1.00,0,bicycle
414.94,245.80,607.26,299.27,1.00,0,bicycle
401.84,298.18,603.17,365.83,1.00,0,bicycle
405.12,373.47,588.44,472.77,1.00,0,bicycle
401.84,476.04,567.16,561.16,1.00,0,bicycle
430.49,560.07,570.43,640.00,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,358.19,162.05,404.02,1.00,1,saddle
67.11,409.48,106.39,449.85,1.00,1,saddle
81.84,528.42,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
90.84,599.35,125.22,637.54,1.00,1,saddle
470.59,524.06,503.33,567.71,1.00,1,saddle
480.41,31.92,513.96,64.66,1.00,1,saddle
51.00,104.39,209.60,196.44,1.00,0,bicycle
34.83,196.44,202.76,295.95,1.00,0,bicycle
39.18,278.54,225.15,365.61,1.00,0,bicycle
55.35,344.05,241.32,405.42,1.00,0,bicycle
39.18,381.37,207.74,465.12,1.00,0,bicycle
29.85,468.44,205.87,558.00,1.00,0,bicycle
44.78,522.35,195.92,626.83,1.00,0,bicycle
