x1,y1,x2,y2,confidence,class_id,class_name
401.79,284.34,599.57,363.12,1.00,0,bicycle
431.46,174.98,599.25,242.90,1.00,0,bicycle
379.40,85.31,546.08,186.49,1.00,0,bicycle
62.82,105.22,218.13,202.15,1.00,0,bicycle
40.43,272.73,208.98,348.20,1.00,0,bicycle
34.83,383.03,208.98,456.00,1.00,0,bicycle
406.45,550.51,580.08,639.20,1.00,0,bicycle
145.54,417.03,320.31,499.95,1.00,0,bicycle
36.85,458.49,206.49,542.92,1.00,0,bicycle
41.62,516.92,176.83,629.09,1.00,0,bicycle
73.39,343.22,243.19,406.85,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
518.44,176.49,547.70,203.50,1.00,1,saddle
491.22,36.62,512.14,57.47,1.00,1,saddle
215.31,471.41,254.32,500.02,1.00,1,saddle
77.44,410.01,112.56,449.03,1.00,1,saddle
129.22,362.58,162.53,399.20,1.00,1,saddle
79.69,287.54,109.40,321.16,1.00,1,saddle
108.05,123.66,137.92,143.30,1.00,1,saddle
474.01,618.43,503.37,640.00,1.00,1,saddle
90.07,524.14,120.09,556.75,1.00,1,saddle
98.28,605.64,127.64,628.01,1.00,1,saddle
210.34,189.36,251.09,223.72,1.00,1,saddle
