x1,y1,x2,y2,confidence,class_id,class_name
397.31,456.94,577.90,558.33,1.00,0,bicycle
384.11,573.11,590.58,637.89,1.00,0,bicycle
406.29,278.81,605.89,362.29,1.00,0,bicycle
429.78,165.46,593.35,244.54,1.00,0,bicycle
406.14,34.50,569.10,161.61,1.00,0,bicycle
411.04,0.00,574.21,81.67,1.00,0,bicycle
59.71,110.19,208.26,204.88,1.00,0,bicycle
42.29,193.95,209.85,294.29,1.00,0,bicycle
19.22,340.77,244.17,426.67,1.00,0,bicycle
4.97,378.09,203.51,444.97,1.00,0,bicycle
103.71,120.40,135.39,159.12,1.00,1,saddle
72.03,190.10,104.24,230.94,1.00,1,saddle
126.95,361.89,159.16,403.43,1.00,1,saddle
81.53,526.64,122.19,561.14,1.00,1,saddle
75.72,408.36,112.16,451.31,1.00,1,saddle
465.96,617.47,505.03,640.00,1.00,1,saddle
473.35,529.46,503.45,569.59,1.00,1,saddle
489.19,298.53,524.04,337.25,1.00,1,saddle
513.48,168.98,544.63,197.84,1.00,1,saddle
482.85,29.57,514.01,61.96,1.00,1,saddle
29.85,455.17,195.30,560.49,1.00,0,bicycle
92.05,606.93,125.01,630.98,1.00,0,bicycle
