x1,y1,x2,y2,confidence,class_id,class_name
405.93,40.65,562.62,162.53,1.00,0,bicycle
417.97,0.15,563.07,96.30,1.00,0,bicycle
424.76,170.26,597.05,245.28,1.00,0,bicycle
415.75,240.34,605.63,301.45,1.00,0,bicycle
399.39,293.81,603.99,365.83,1.00,0,bicycle
407.57,368.01,585.17,471.68,1.00,0,bicycle
392.84,464.04,557.34,570.98,1.00,0,bicycle
404.30,568.80,573.71,639.73,1.00,0,bicycle
56.47,105.03,213.61,203.24,1.00,0,bicycle
41.74,191.24,199.69,299.27,1.00,0,bicycle
43.38,279.62,224.25,358.19,1.00,0,bicycle
49.92,345.10,242.25,399.66,1.00,0,bicycle
31.92,377.83,207.88,455.31,1.00,0,bicycle
34.37,459.68,205.42,564.43,1.00,0,bicycle
36.01,533.88,198.87,633.18,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,111.30,456.40,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
471.41,528.42,500.87,568.80,1.00,1,saddle
482.86,25.37,516.42,64.65,1.00,1,saddle
