x1,y1,x2,y2,confidence,class_id,class_name
99.90,161.22,152.73,267.09,1.00,0,bicycle
357.13,144.03,400.52,253.04,1.00,0,bicycle
543.92,175.05,598.85,255.97,1.00,0,bicycle
99.69,361.22,143.50,470.93,1.00,0,bicycle
18.68,343.55,63.46,439.28,1.00,0,bicycle
0.93,345.86,35.67,436.96,1.00,0,bicycle
4.79,187.42,54.61,257.44,1.00,0,bicycle
387.32,182.18,403.67,201.05,1.00,1,saddle
597.38,179.25,604.30,193.92,1.00,1,saddle
218.13,95.39,239.94,108.18,1.00,1,saddle
90.25,126.83,105.35,140.25,1.00,1,saddle
204.51,107.13,293.82,161.43,1.00,0,bicycle
99.69,125.79,193.61,176.73,1.00,0,bicycle
105.76,167.09,117.09,179.46,1.00,1,saddle
84.59,397.90,101.78,416.35,1.00,1,saddle
