x1,y1,x2,y2,confidence,class_id,class_name
416.87,0.09,562.25,82.11,1.00,0,bicycle
405.93,61.38,568.80,165.05,1.00,0,bicycle
425.58,170.50,597.44,242.52,1.00,0,bicycle
414.12,238.16,602.35,299.27,1.00,0,bicycle
399.39,290.54,599.90,362.56,1.00,0,bicycle
406.75,368.01,585.17,476.04,1.00,0,bicycle
59.74,109.39,211.15,206.51,1.00,0,bicycle
38.47,202.15,203.78,292.72,1.00,0,bicycle
41.74,281.81,223.43,357.10,1.00,0,bicycle
44.19,340.73,247.16,401.84,1.00,0,bicycle
33.55,374.56,202.15,453.13,1.00,0,bicycle
44.19,454.22,202.97,534.97,1.00,0,bicycle
45.01,526.24,198.06,629.91,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,109.67,453.13,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,542.61,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
480.41,30.83,505.78,61.38,1.00,1,saddle
