x1,y1,x2,y2,confidence,class_id,class_name
15.01,131.04,37.20,170.78,1.00,1,saddle
41.00,121.74,63.20,163.17,1.00,1,saddle
96.80,131.04,119.00,176.70,1.00,1,saddle
148.80,226.58,170.99,270.54,1.00,1,saddle
196.35,104.83,221.72,151.33,1.00,1,saddle
238.20,191.07,269.27,235.03,1.00,1,saddle
292.73,142.03,314.29,194.45,1.00,1,saddle
348.53,124.28,378.34,186.84,1.00,1,saddle
515.30,275.61,545.73,318.73,1.00,1,saddle
583.78,232.50,603.43,277.31,1.00,1,saddle
549.54,251.94,573.00,293.37,1.00,1,saddle
326.34,0.00,394.82,255.32,1.00,0,bicycle
283.22,0.00,315.56,249.41,1.00,0,bicycle
241.37,60.87,287.03,313.66,1.00,0,bicycle
172.26,102.30,229.96,344.10,1.00,0,bicycle
119.63,1.69,176.06,245.18,1.00,0,bicycle
428.43,132.73,520.37,371.15,1.00,0,bicycle
204.00,29.75,260.60,251.17,1.00,0,bicycle
478.29,182.34,544.22,380.54,1.00,0,bicycle
509.39,142.53,570.96,329.12,1.00,0,bicycle
556.03,154.14,607.04,366.44,1.00,0,bicycle
580.29,130.92,638.13,306.73,1.00,0,bicycle
417.34,500.78,499.44,640.00,1.00,0,bicycle
477.67,456.83,538.62,640.00,1.00,0,bicycle
44.16,516.54,59.71,543.91,1.00,1,saddle
2.49,182.34,18.04,222.97,1.00,1,saddle
128.75,562.98,147.41,590.35,1.00,1,saddle
478.29,587.03,493.84,620.20,1.00,1,saddle
547.33,566.30,562.88,599.47,1.00,1,saddle
39.18,429.47,111.33,594.49,1.00,0,bicycle
106.36,466.78,210.85,611.91,1.00,0,bicycle
2.62,98.15,83.47,305.91,1.00,0,bicycle
25.86,53.19,100.17,278.41,1.00,0,bicycle
67.11,37.48,146.32,243.06,1.00,0,bicycle
593.35,606.10,608.90,635.13,1.00,1,saddle
