x1,y1,x2,y2,confidence,class_id,class_name
404.49,292.43,608.24,353.96,1.00,0,bicycle
408.45,455.57,585.45,520.82,1.00,0,bicycle
401.85,381.75,597.00,437.07,1.00,0,bicycle
399.62,250.81,578.24,303.05,1.00,0,bicycle
408.80,76.37,570.32,163.82,1.00,0,bicycle
392.29,148.69,587.34,220.90,1.00,0,bicycle
438.63,125.76,594.90,186.75,1.00,0,bicycle
419.22,18.85,553.38,98.87,1.00,0,bicycle
17.17,283.70,202.36,324.45,1.00,0,bicycle
406.45,579.44,580.08,636.47,1.00,0,bicycle
401.34,519.26,562.43,566.36,1.00,0,bicycle
31.51,375.56,210.22,456.83,1.00,0,bicycle
430.88,201.09,591.51,246.64,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
474.01,621.62,504.57,640.00,1.00,1,saddle
502.83,483.70,536.28,512.83,1.00,1,saddle
506.53,389.64,538.03,427.19,1.00,1,saddle
487.39,246.63,512.93,280.25,1.00,1,saddle
471.65,130.77,498.33,158.66,1.00,1,saddle
485.13,30.67,513.29,57.83,1.00,1,saddle
77.19,284.00,106.73,321.42,1.00,1,saddle
474.64,571.64,502.80,598.01,1.00,1,saddle
77.25,413.74,108.97,451.75,1.00,1,saddle
521.59,175.89,547.70,199.30,1.00,1,saddle
