x1,y1,x2,y2,confidence,class_id,class_name
16.91,131.04,37.83,173.32,1.00,1,saddle
43.54,121.74,60.66,164.02,1.00,1,saddle
99.34,131.04,115.19,176.70,1.00,1,saddle
146.26,226.58,172.26,272.23,1.00,1,saddle
195.09,105.68,225.52,154.72,1.00,1,saddle
236.94,190.22,269.91,239.26,1.00,1,saddle
294.00,147.11,315.56,198.68,1.00,1,saddle
346.63,122.59,378.97,186.00,1.00,1,saddle
517.20,269.70,545.10,322.11,1.00,1,saddle
578.07,232.50,602.17,276.46,1.00,1,saddle
550.17,255.32,569.83,290.83,1.00,1,saddle
328.88,0.00,375.80,247.71,1.00,0,bicycle
282.59,0.00,332.68,246.02,1.00,0,bicycle
235.67,73.55,295.91,306.90,1.00,0,bicycle
163.58,114.98,229.33,338.24,1.00,0,bicycle
125.34,12.39,173.53,254.49,1.00,0,bicycle
65.10,40.29,131.04,243.49,1.00,0,bicycle
441.74,147.95,522.27,374.53,1.00,0,bicycle
43.54,517.37,59.09,545.57,1.00,1,saddle
128.12,561.32,145.54,589.52,1.00,1,saddle
477.05,587.03,495.08,619.37,1.00,1,saddle
549.19,567.13,562.25,600.30,1.00,1,saddle
2.49,182.34,15.55,227.12,1.00,1,saddle
44.16,441.90,108.22,606.10,1.00,0,bicycle
111.33,467.61,208.98,619.37,1.00,0,bicycle
419.82,504.93,498.19,640.00,1.00,0,bicycle
482.64,465.95,539.86,640.00,1.00,0,bicycle
482.02,179.85,541.73,383.85,1.00,0,bicycle
512.50,140.87,566.61,329.12,1.00,0,bicycle
559.14,154.14,606.41,362.29,1.00,0,bicycle
574.69,140.87,639.38,300.93,1.00,0,bicycle
593.35,608.59,610.15,634.30,1.00,1,saddle
210.85,32.24,269.31,298.44,1.00,0,bicycle
5.37,99.47,81.42,306.03,1.00,0,bicycle
28.84,51.22,100.08,276.63,1.00,0,bicycle
