x1,y1,x2,y2,confidence,class_id,class_name
222.39,137.76,281.43,246.40,1.00,0,bicycle
243.64,363.77,309.06,495.94,1.00,0,bicycle
179.25,378.87,235.77,482.56,1.00,0,bicycle
154.34,369.06,220.81,477.05,1.00,0,bicycle
408.17,362.26,478.87,471.54,1.00,0,bicycle
526.25,366.04,585.28,452.64,1.00,0,bicycle
409.74,166.10,490.82,273.95,1.00,0,bicycle
372.74,116.51,460.91,188.14,1.00,0,bicycle
469.57,153.51,558.52,212.55,1.00,0,bicycle
542.78,212.55,601.03,286.54,1.00,0,bicycle
260.02,416.73,280.69,438.38,1.00,1,saddle
177.37,422.14,194.10,443.30,1.00,1,saddle
165.07,411.81,179.83,430.50,1.00,1,saddle
464.21,402.46,478.97,425.58,1.00,1,saddle
567.04,422.14,580.81,442.80,1.00,1,saddle
442.07,170.23,458.79,189.91,1.00,1,saddle
409.59,123.99,429.27,139.73,1.00,1,saddle
237.39,139.24,252.64,156.95,1.00,1,saddle
518.82,154.00,534.07,171.71,1.00,1,saddle
587.70,246.00,599.02,261.25,1.00,1,saddle
