x1,y1,x2,y2,confidence,class_id,class_name
363.00,137.42,403.77,253.81,1.00,0,bicycle
423.22,155.95,473.40,265.57,1.00,0,bicycle
481.12,164.44,529.76,267.12,1.00,0,bicycle
521.26,176.79,559.09,276.38,1.00,0,bicycle
483.44,384.46,539.62,486.65,1.00,0,bicycle
419.43,378.29,476.49,488.33,1.00,0,bicycle
363.00,379.83,417.04,504.90,1.00,0,bicycle
192.39,387.55,231.76,504.90,1.00,0,bicycle
132.17,390.64,177.72,514.16,1.00,0,bicycle
387.00,183.93,403.49,202.38,1.00,1,saddle
468.06,199.02,480.64,217.75,1.00,1,saddle
526.76,203.77,540.18,224.18,1.00,1,saddle
596.09,178.90,605.03,197.34,1.00,1,saddle
548.85,174.98,593.85,264.99,1.00,0,bicycle
579.87,226.14,590.50,241.23,1.00,1,saddle
545.21,418.45,555.84,435.78,1.00,1,saddle
475.89,431.59,492.66,450.59,1.00,1,saddle
399.30,437.18,413.28,458.70,1.00,1,saddle
131.80,443.05,144.37,462.05,1.00,1,saddle
