x1,y1,x2,y2,confidence,class_id,class_name
30.86,281.53,49.88,315.35,1.00,1,saddle
72.71,381.29,96.17,432.87,1.00,1,saddle
232.50,418.49,259.13,464.15,1.00,1,saddle
278.78,470.91,299.71,521.64,1.00,1,saddle
347.90,449.78,374.53,503.04,1.00,1,saddle
401.80,403.28,423.99,448.08,1.00,1,saddle
441.11,445.55,464.57,486.13,1.00,1,saddle
474.72,440.48,506.42,486.13,1.00,1,saddle
514.03,484.44,536.86,522.48,1.00,1,saddle
572.36,341.56,596.46,377.07,1.00,1,saddle
584.41,478.52,599.63,512.34,1.00,1,saddle
198.26,353.40,228.06,400.74,1.00,1,saddle
88.56,313.66,150.70,519.10,1.00,0,bicycle
198.26,290.83,247.08,510.65,1.00,0,bicycle
130.41,396.51,216.64,566.45,1.00,0,bicycle
236.30,344.94,277.52,551.23,1.00,0,bicycle
276.25,389.75,315.56,640.00,1.00,0,bicycle
327.61,376.22,377.07,638.31,1.00,0,bicycle
373.26,326.34,421.45,565.60,1.00,0,bicycle
411.31,366.08,438.57,584.20,1.00,0,bicycle
430.33,366.92,478.52,587.58,1.00,0,bicycle
470.91,399.05,513.39,618.02,1.00,0,bicycle
505.15,278.15,579.97,491.20,1.00,0,bicycle
512.76,424.41,560.95,597.73,1.00,0,bicycle
38.56,241.22,137.45,429.47,1.00,0,bicycle
148.65,473.42,177.26,505.76,1.00,1,saddle
554.79,5.70,576.56,43.02,1.00,1,saddle
482.64,0.00,547.33,166.58,1.00,0,bicycle
