x1,y1,x2,y2,confidence,class_id,class_name
410.03,74.48,557.34,151.95,1.00,0,bicycle
390.01,467.31,550.79,566.62,1.00,0,bicycle
417.63,0.67,553.25,98.48,1.00,0,bicycle
388.75,133.40,557.34,205.42,1.00,0,bicycle
428.03,178.14,590.90,243.61,1.00,0,bicycle
415.75,243.62,603.99,295.99,1.00,0,bicycle
401.02,295.99,606.44,358.19,1.00,0,bicycle
404.30,365.83,584.35,469.50,1.00,0,bicycle
397.75,562.25,570.43,637.54,1.00,0,bicycle
58.11,114.85,209.51,203.24,1.00,0,bicycle
41.74,205.42,200.51,297.08,1.00,0,bicycle
55.65,281.81,220.97,354.92,1.00,0,bicycle
41.74,345.10,238.98,401.84,1.00,0,bicycle
27.01,388.75,205.42,448.76,1.00,0,bicycle
39.28,462.95,206.24,562.25,1.00,0,bicycle
51.56,524.06,194.78,627.72,1.00,0,bicycle
100.67,119.22,135.86,160.68,1.00,1,saddle
67.11,193.42,101.48,231.61,1.00,1,saddle
124.40,371.29,162.05,404.02,1.00,1,saddle
67.93,411.66,111.30,456.40,1.00,1,saddle
76.93,522.97,118.67,568.80,1.00,1,saddle
509.87,166.14,543.43,202.15,1.00,1,saddle
485.32,294.90,522.15,341.82,1.00,1,saddle
486.14,429.12,522.97,472.77,1.00,1,saddle
465.68,609.17,503.32,640.00,1.00,1,saddle
94.94,603.72,121.94,634.27,1.00,1,saddle
471.41,527.33,503.32,572.07,1.00,1,saddle
475.50,113.76,504.14,138.86,1.00,1,saddle
