x1,y1,x2,y2,confidence,class_id,class_name
18.18,129.35,42.91,180.08,1.00,1,saddle
133.58,115.83,164.02,162.32,1.00,1,saddle
188.75,161.48,213.47,206.29,1.00,1,saddle
257.86,103.99,294.00,158.94,1.00,1,saddle
281.96,173.32,313.66,223.20,1.00,1,saddle
331.41,235.88,364.39,284.07,1.00,1,saddle
377.70,183.46,413.21,242.64,1.00,1,saddle
451.26,114.14,486.76,166.55,1.00,1,saddle
543.83,136.12,566.66,174.16,1.00,1,saddle
586.31,142.03,611.68,187.69,1.00,1,saddle
53.05,41.36,117.55,259.46,1.00,0,bicycle
125.97,27.05,215.38,249.41,1.00,0,bicycle
188.75,47.34,263.57,295.06,1.00,0,bicycle
252.79,6.76,295.27,257.86,1.00,0,bicycle
288.30,82.01,348.53,297.60,1.00,0,bicycle
335.22,82.85,370.73,360.16,1.00,0,bicycle
363.12,86.24,406.87,317.89,1.00,0,bicycle
427.16,17.75,468.38,252.79,1.00,0,bicycle
481.69,11.84,536.86,259.55,1.00,0,bicycle
506.90,89.46,564.12,295.95,1.00,0,bicycle
569.10,180.68,586.51,218.83,1.00,1,saddle
