x1,y1,x2,y2,confidence,class_id,class_name
54.11,106.87,219.66,203.19,1.00,0,bicycle
407.44,294.29,595.84,356.49,1.00,0,bicycle
433.12,171.22,602.63,251.89,1.00,0,bicycle
418.28,103.56,595.79,206.99,1.00,0,bicycle
114.64,121.76,139.19,152.96,1.00,1,saddle
74.12,414.74,115.22,452.03,1.00,1,saddle
129.48,363.00,163.16,401.81,1.00,1,saddle
88.96,525.09,121.49,554.77,1.00,1,saddle
94.10,607.28,128.34,640.00,1.00,1,saddle
519.88,170.46,550.13,191.01,1.00,1,saddle
495.33,300.59,529.58,338.64,1.00,1,saddle
26.74,191.46,207.11,272.73,1.00,0,bicycle
73.39,193.12,104.49,227.95,1.00,1,saddle
135.59,261.95,167.31,296.78,1.00,1,saddle
56.60,338.24,246.30,402.93,1.00,0,bicycle
42.92,377.22,207.11,457.66,1.00,0,bicycle
43.54,450.20,208.36,531.47,1.00,0,bicycle
55.35,518.20,196.54,610.25,1.00,0,bicycle
