x1,y1,x2,y2,confidence,class_id,class_name
75.88,126.82,103.14,175.01,1.00,1,saddle
104.41,115.83,131.04,156.41,1.00,1,saddle
169.09,100.61,193.18,155.56,1.00,1,saddle
226.79,114.13,265.47,184.31,1.00,1,saddle
278.78,114.98,302.25,171.62,1.00,1,saddle
432.87,119.21,467.11,175.85,1.00,1,saddle
531.78,138.65,554.61,190.22,1.00,1,saddle
566.66,173.32,593.92,219.81,1.00,1,saddle
624.99,215.59,640.00,258.71,1.00,1,saddle
570.46,302.67,590.75,351.70,1.00,1,saddle
102.51,612.95,126.61,640.00,1.00,1,saddle
41.05,607.03,61.57,635.96,1.00,1,saddle
283.86,16.91,337.75,267.16,1.00,0,bicycle
235.67,0.00,287.03,257.01,1.00,0,bicycle
189.38,0.00,232.50,244.33,1.00,0,bicycle
137.38,45.65,209.67,266.31,1.00,0,bicycle
39.74,116.67,117.09,348.32,1.00,0,bicycle
402.43,9.30,455.06,261.24,1.00,0,bicycle
474.72,32.13,520.37,263.78,1.00,0,bicycle
519.74,229.11,602.80,393.13,1.00,0,bicycle
498.81,88.77,576.80,288.30,1.00,0,bicycle
5.50,76.94,83.49,270.54,1.00,0,bicycle
15.55,251.17,34.83,290.97,1.00,1,saddle
597.08,609.42,615.74,633.47,1.00,1,saddle
567.85,576.25,584.02,601.13,1.00,1,saddle
93.29,71.22,174.77,252.00,1.00,0,bicycle
556.66,146.68,628.18,314.19,1.00,0,bicycle
519.96,490.83,577.80,640.00,1.00,0,bicycle
539.24,501.61,605.17,640.00,1.00,0,bicycle
