x1,y1,x2,y2,confidence,class_id,class_name
32.13,279.84,47.34,322.96,1.00,1,saddle
70.17,385.52,91.73,429.48,1.00,1,saddle
112.66,294.21,140.55,341.56,1.00,1,saddle
198.89,360.16,228.69,402.43,1.00,1,saddle
198.89,280.69,217.91,328.03,1.00,1,saddle
235.67,420.18,261.03,465.84,1.00,1,saddle
284.49,473.45,299.71,523.33,1.00,1,saddle
350.44,452.31,373.26,505.57,1.00,1,saddle
399.89,398.20,432.23,448.93,1.00,1,saddle
474.72,440.48,503.25,488.67,1.00,1,saddle
443.01,443.01,463.94,484.44,1.00,1,saddle
515.30,482.75,534.95,529.25,1.00,1,saddle
583.14,475.98,595.83,511.49,1.00,1,saddle
573.63,343.25,593.92,369.46,1.00,1,saddle
299.08,458.23,320.00,498.81,1.00,1,saddle
0.00,246.87,65.10,456.54,1.00,0,bicycle
40.37,235.88,136.12,426.95,1.00,0,bicycle
136.75,234.19,189.38,447.24,1.00,0,bicycle
120.90,393.81,221.42,554.69,1.00,0,bicycle
197.62,283.22,253.42,517.41,1.00,0,bicycle
233.77,342.40,281.32,547.00,1.00,0,bicycle
299.71,309.43,346.00,547.00,1.00,0,bicycle
280.69,392.29,312.39,634.93,1.00,0,bicycle
329.51,382.99,374.53,640.00,1.00,0,bicycle
372.63,322.96,424.62,568.98,1.00,0,bicycle
405.60,367.77,443.65,590.12,1.00,0,bicycle
432.23,363.54,477.25,590.96,1.00,0,bicycle
472.81,397.36,518.47,611.26,1.00,0,bicycle
507.69,283.51,588.38,484.44,1.00,0,bicycle
501.35,414.27,576.17,608.72,1.00,0,bicycle
482.02,0.00,543.60,164.09,1.00,0,bicycle
152.38,462.64,176.02,505.76,1.00,0,bicycle
83.34,314.20,146.16,524.00,1.00,1,saddle
