x1,y1,x2,y2,confidence,class_id,class_name
391.50,458.49,569.72,574.52,1.00,0,bicycle
407.39,287.66,602.06,364.78,1.00,0,bicycle
435.37,165.75,592.73,251.17,1.00,0,bicycle
409.25,36.38,567.23,164.92,1.00,0,bicycle
411.04,0.00,557.84,90.82,1.00,0,bicycle
0.00,196.44,135.39,304.86,1.00,0,bicycle
51.43,334.43,246.81,423.85,1.00,0,bicycle
5.49,384.42,219.35,467.50,1.00,0,bicycle
2.32,456.94,210.38,581.56,1.00,0,bicycle
393.61,560.44,585.30,640.00,1.00,0,bicycle
468.60,526.64,502.92,573.11,1.00,1,saddle
471.24,616.77,503.45,640.00,1.00,1,saddle
487.08,297.82,528.79,335.14,1.00,1,saddle
515.06,166.16,545.16,195.03,1.00,1,saddle
482.33,31.68,512.42,60.55,1.00,1,saddle
71.50,195.03,106.88,229.53,1.00,1,saddle
128.53,364.00,159.16,398.50,1.00,1,saddle
76.78,410.47,111.10,450.60,1.00,1,saddle
82.59,521.01,122.19,561.85,1.00,1,saddle
92.67,607.76,125.01,633.47,1.00,1,saddle
33.59,520.69,197.16,615.22,1.00,0,bicycle
