x1,y1,x2,y2,confidence,class_id,class_name
19.45,128.51,45.44,171.62,1.00,1,saddle
60.03,120.90,83.49,165.71,1.00,1,saddle
73.34,190.22,101.88,235.88,1.00,1,saddle
162.11,98.07,196.35,158.94,1.00,1,saddle
229.33,206.29,255.96,256.17,1.00,1,saddle
276.25,172.47,304.78,229.96,1.00,1,saddle
331.41,171.62,363.12,229.96,1.00,1,saddle
407.50,136.12,430.96,195.30,1.00,1,saddle
427.16,153.02,462.03,199.52,1.00,1,saddle
543.83,151.33,570.46,192.76,1.00,1,saddle
579.97,167.40,606.61,210.51,1.00,1,saddle
491.20,275.61,519.74,328.03,1.00,1,saddle
523.54,296.75,555.88,338.18,1.00,1,saddle
312.39,21.98,370.09,293.37,1.00,0,bicycle
273.08,34.66,316.20,305.20,1.00,0,bicycle
231.86,91.31,295.90,335.64,1.00,0,bicycle
190.01,0.00,237.57,240.95,1.00,0,bicycle
366.92,50.73,416.38,281.53,1.00,0,bicycle
416.38,41.43,446.82,294.21,1.00,0,bicycle
491.11,41.43,538.12,265.97,1.00,0,bicycle
382.14,466.68,461.40,640.00,1.00,0,bicycle
347.27,495.43,394.19,640.00,1.00,0,bicycle
92.36,74.40,181.14,311.97,1.00,0,bicycle
0.00,586.20,9.33,614.40,1.00,1,saddle
31.72,600.30,42.92,631.81,1.00,1,saddle
593.35,610.25,608.28,640.00,1.00,1,saddle
563.50,605.27,579.05,633.47,1.00,1,saddle
536.13,563.81,551.68,592.83,1.00,1,saddle
429.15,587.86,448.44,623.52,1.00,1,saddle
152.38,20.63,182.86,56.29,1.00,1,saddle
440.88,170.60,515.51,379.84,1.00,0,bicycle
469.10,171.88,535.37,391.00,1.00,0,bicycle
510.25,95.97,580.58,278.73,1.00,0,bicycle
545.16,177.71,613.04,357.27,1.00,0,bicycle
0.54,62.69,63.55,249.46,1.00,0,bicycle
56.79,65.94,133.86,285.88,1.00,0,bicycle
159.28,9.69,203.63,256.31,1.00,0,bicycle
