x1,y1,x2,y2,confidence,class_id,class_name
76.51,126.82,101.88,169.93,1.00,1,saddle
105.68,111.60,127.24,160.63,1.00,1,saddle
170.99,101.45,194.45,153.87,1.00,1,saddle
228.69,114.98,264.83,175.01,1.00,1,saddle
276.88,115.83,304.15,173.32,1.00,1,saddle
434.77,120.90,463.30,171.62,1.00,1,saddle
530.52,139.50,555.24,186.00,1.00,1,saddle
567.93,176.70,593.29,224.89,1.00,1,saddle
621.19,214.74,640.00,262.09,1.00,1,saddle
105.05,612.95,125.34,640.00,1.00,1,saddle
566.66,309.43,590.75,350.01,1.00,1,saddle
284.49,5.92,330.78,253.63,1.00,0,bicycle
245.81,0.00,282.59,260.40,1.00,0,bicycle
183.67,0.00,240.11,255.32,1.00,0,bicycle
397.99,9.30,453.16,262.09,1.00,0,bicycle
471.55,37.20,540.03,265.47,1.00,0,bicycle
508.32,242.05,621.82,405.81,1.00,0,bicycle
46.71,123.43,115.19,354.24,1.00,0,bicycle
1.06,74.40,73.98,270.54,1.00,0,bicycle
14.31,252.83,35.45,287.66,1.00,1,saddle
92.67,72.87,178.50,252.00,1.00,0,bicycle
123.15,45.51,205.25,262.78,1.00,0,bicycle
500.06,105.22,582.78,289.32,1.00,0,bicycle
552.92,145.85,628.80,316.68,1.00,0,bicycle
598.33,611.08,616.37,634.30,1.00,1,saddle
566.61,577.91,583.40,599.47,1.00,1,saddle
38.56,611.08,59.71,635.96,1.00,1,saddle
519.34,490.83,568.47,640.00,1.00,0,bicycle
534.89,503.27,602.68,640.00,1.00,0,bicycle
