x1,y1,x2,y2,confidence,class_id,class_name
51.00,111.02,213.38,204.71,1.00,0,bicycle
37.32,190.25,208.82,301.76,1.00,0,bicycle
52.43,331.80,240.08,395.46,1.00,0,bicycle
18.76,378.22,210.53,439.86,1.00,0,bicycle
14.76,454.32,211.10,539.55,1.00,0,bicycle
11.91,524.33,204.25,600.43,1.00,0,bicycle
402.41,568.78,580.95,640.00,1.00,0,bicycle
394.32,457.66,580.95,557.81,1.00,0,bicycle
412.36,402.10,597.71,478.39,1.00,0,bicycle
404.28,290.98,600.82,358.15,1.00,0,bicycle
431.98,181.12,582.78,245.36,1.00,0,bicycle
417.71,104.26,604.35,207.75,1.00,0,bicycle
411.43,58.60,589.51,151.44,1.00,0,bicycle
417.14,5.33,576.38,92.08,1.00,0,bicycle
111.79,121.76,137.47,162.09,1.00,1,saddle
74.69,190.25,105.51,226.02,1.00,1,saddle
128.34,361.47,164.30,397.24,1.00,1,saddle
78.12,411.70,111.79,447.47,1.00,1,saddle
85.54,525.85,121.49,560.10,1.00,1,saddle
100.38,608.04,127.77,636.96,1.00,1,saddle
135.76,509.87,159.16,536.50,1.00,1,saddle
473.07,617.93,503.32,640.00,1.00,1,saddle
472.50,527.37,505.04,567.70,1.00,1,saddle
492.48,296.79,532.43,338.64,1.00,1,saddle
516.45,168.18,546.70,198.62,1.00,1,saddle
505.61,98.93,530.72,129.37,1.00,1,saddle
483.35,31.20,512.46,54.79,1.00,1,saddle
468.51,50.99,494.76,79.90,1.00,1,saddle
