x1,y1,x2,y2,confidence,class_id,class_name
331.99,262.07,496.18,360.35,1.00,0,bicycle
345.77,176.58,512.36,270.06,1.00,0,bicycle
360.75,11.99,528.54,107.07,1.00,0,bicycle
29.96,318.00,214.53,385.92,1.00,0,bicycle
119.85,311.61,123.45,319.60,1.00,0,bicycle
4.19,393.91,148.02,443.45,1.00,0,bicycle
5.39,449.04,139.03,505.77,1.00,0,bicycle
50.34,574.48,167.19,640.00,1.00,0,bicycle
381.12,292.43,418.28,319.60,1.00,1,saddle
418.28,170.19,448.24,201.35,1.00,1,saddle
426.07,5.59,456.63,28.76,1.00,1,saddle
85.09,351.56,115.06,386.72,1.00,1,saddle
27.57,413.88,56.33,444.24,1.00,1,saddle
26.97,500.18,49.14,516.95,1.00,1,saddle
52.13,544.92,79.70,572.88,1.00,1,saddle
61.72,0.80,86.89,23.97,1.00,1,saddle
42.55,265.27,217.53,318.00,1.00,0,bicycle
50.94,269.26,74.31,297.23,1.00,1,saddle
420.07,609.64,450.64,636.01,1.00,1,saddle
366.74,584.87,521.35,639.20,1.00,0,bicycle
369.14,423.47,560.90,506.57,1.00,0,bicycle
439.25,476.20,477.00,501.77,1.00,1,saddle
366.14,500.97,520.75,576.08,1.00,0,bicycle
357.75,553.71,532.14,609.64,1.00,0,bicycle
430.86,572.09,461.42,601.65,1.00,1,saddle
37.75,73.51,69.51,102.27,1.00,1,saddle
20.37,6.39,146.22,93.48,1.00,0,bicycle
364.94,370.74,566.29,424.27,1.00,0,bicycle
420.67,393.11,456.63,424.27,1.00,1,saddle
49.14,117.45,188.16,198.15,1.00,0,bicycle
16.18,81.50,150.41,143.02,1.00,0,bicycle
5.39,510.56,151.01,571.29,1.00,0,bicycle
