x1,y1,x2,y2,confidence,class_id,class_name
349.80,454.85,377.70,500.50,1.00,1,saddle
281.32,472.60,303.51,519.95,1.00,1,saddle
70.17,388.06,95.53,429.48,1.00,1,saddle
27.69,280.69,49.25,321.27,1.00,1,saddle
472.81,446.39,503.88,486.13,1.00,1,saddle
441.11,443.01,464.57,487.82,1.00,1,saddle
404.97,400.74,424.62,447.24,1.00,1,saddle
514.03,481.90,533.69,524.17,1.00,1,saddle
574.27,335.64,592.02,382.14,1.00,1,saddle
583.78,471.76,599.00,514.87,1.00,1,saddle
267.37,390.59,319.37,640.00,1.00,0,bicycle
2.32,204.60,65.10,421.03,1.00,0,bicycle
45.44,238.41,134.85,435.40,1.00,0,bicycle
93.00,322.96,155.14,520.79,1.00,0,bicycle
327.61,381.29,373.26,640.00,1.00,0,bicycle
371.36,327.19,417.01,538.55,1.00,0,bicycle
408.14,366.08,444.28,575.75,1.00,0,bicycle
432.23,372.84,476.62,584.20,1.00,0,bicycle
471.55,399.05,512.13,594.35,1.00,0,bicycle
503.88,279.84,564.12,485.28,1.00,0,bicycle
556.03,7.36,578.43,46.34,1.00,1,saddle
482.64,0.00,548.57,165.75,1.00,0,bicycle
