x1,y1,x2,y2,confidence,class_id,class_name
357.36,142.64,412.89,256.60,1.00,0,bicycle
354.34,372.83,398.11,477.74,1.00,0,bicycle
372.74,350.19,418.49,466.81,1.00,0,bicycle
411.32,360.00,464.53,476.26,1.00,0,bicycle
440.63,439.18,519.62,491.80,1.00,0,bicycle
540.75,349.69,579.78,438.76,1.00,0,bicycle
407.90,172.36,471.70,274.69,1.00,0,bicycle
430.57,181.47,496.98,280.75,1.00,0,bicycle
476.75,186.31,518.87,273.88,1.00,0,bicycle
389.67,183.37,408.65,210.23,1.00,1,saddle
401.71,387.58,415.60,413.05,1.00,1,saddle
465.61,400.55,480.43,423.70,1.00,1,saddle
387.35,423.70,402.17,445.93,1.00,1,saddle
448.01,213.94,467.00,234.77,1.00,1,saddle
