x1,y1,x2,y2,confidence,class_id,class_name
443.59,382.64,515.23,483.77,1.00,0,bicycle
472.72,372.83,534.72,481.77,1.00,0,bicycle
548.29,360.23,595.29,433.75,1.00,0,bicycle
517.03,200.18,583.94,286.21,1.00,0,bicycle
545.58,209.92,603.74,288.64,1.00,0,bicycle
567.40,219.19,613.90,293.97,1.00,0,bicycle
573.56,356.76,617.33,428.87,1.00,0,bicycle
497.10,427.87,513.31,445.47,1.00,1,saddle
517.47,418.15,532.29,435.74,1.00,1,saddle
603.60,381.10,613.79,396.85,1.00,1,saddle
617.96,380.17,628.15,394.53,1.00,1,saddle
631.85,373.23,640.00,387.58,1.00,1,saddle
574.81,235.58,583.26,251.03,1.00,1,saddle
589.81,249.04,597.44,260.26,1.00,1,saddle
