x1,y1,x2,y2,confidence,class_id,class_name
21.77,77.78,39.18,102.73,1.00,1,saddle
6.76,277.71,42.29,309.22,1.00,1,saddle
41.67,465.12,71.44,502.19,1.00,1,saddle
52.24,546.39,82.72,573.76,1.00,1,saddle
472.81,419.34,508.14,458.49,1.00,1,saddle
452.79,347.48,486.38,381.37,1.00,1,saddle
435.37,275.22,465.23,310.88,1.00,1,saddle
403.06,160.63,433.51,197.27,1.00,1,saddle
479.15,527.32,514.36,561.32,1.00,1,saddle
67.00,604.44,95.78,634.08,1.00,1,saddle
276.88,202.91,423.36,311.12,1.00,0,bicycle
372.56,147.51,505.66,261.12,1.00,0,bicycle
374.53,235.41,543.60,324.65,1.00,0,bicycle
397.36,284.34,534.27,400.74,1.00,0,bicycle
410.04,372.25,571.58,472.60,1.00,0,bicycle
440.48,425.26,600.26,560.53,1.00,0,bicycle
25.50,535.61,172.26,628.16,1.00,0,bicycle
0.00,409.19,164.65,510.65,1.00,0,bicycle
0.00,314.50,117.73,390.59,1.00,0,bicycle
0.00,263.78,136.12,328.88,1.00,0,bicycle
314.29,0.00,435.40,131.89,1.00,0,bicycle
69.54,132.73,233.76,207.13,1.00,0,bicycle
125.01,135.90,147.41,166.58,1.00,1,saddle
312.85,248.68,340.21,271.90,1.00,1,saddle
8.09,334.93,35.45,364.78,1.00,1,saddle
6.22,357.32,146.16,426.98,1.00,0,bicycle
3.11,151.66,20.53,175.70,1.00,1,saddle
16.79,494.15,154.25,563.81,1.00,0,bicycle
