x1,y1,x2,y2,confidence,class_id,class_name
59.39,134.43,84.76,180.92,1.00,1,saddle
87.29,131.89,111.39,186.84,1.00,1,saddle
143.09,233.34,174.80,279.84,1.00,1,saddle
245.18,186.84,272.44,241.80,1.00,1,saddle
287.03,102.30,321.27,164.86,1.00,1,saddle
331.41,257.86,353.61,295.90,1.00,1,saddle
425.89,258.71,460.13,307.74,1.00,1,saddle
485.50,114.98,504.52,170.78,1.00,1,saddle
539.39,119.21,559.68,164.86,1.00,1,saddle
102.51,559.68,125.97,599.42,1.00,1,saddle
333.95,589.27,362.48,638.31,1.00,1,saddle
566.66,273.92,597.73,311.97,1.00,1,saddle
46.71,295.06,78.41,332.26,1.00,1,saddle
11.84,289.99,34.66,325.50,1.00,1,saddle
165.28,100.61,216.64,350.01,1.00,0,bicycle
209.04,66.79,296.54,313.66,1.00,0,bicycle
294.00,0.00,323.80,260.40,1.00,0,bicycle
321.27,97.23,363.75,358.47,1.00,0,bicycle
355.51,103.14,408.14,336.49,1.00,0,bicycle
399.89,128.51,461.40,361.00,1.00,0,bicycle
430.33,0.00,479.15,252.79,1.00,0,bicycle
500.71,133.58,574.27,362.70,1.00,0,bicycle
473.38,30.06,529.25,248.56,1.00,0,bicycle
70.17,180.92,134.85,396.51,1.00,0,bicycle
116.46,71.22,189.38,262.93,1.00,0,bicycle
382.14,5.07,420.82,239.26,1.00,0,bicycle
548.48,146.26,635.77,336.49,1.00,0,bicycle
519.34,458.49,579.67,640.00,1.00,0,bicycle
553.55,611.91,564.74,640.00,1.00,1,saddle
440.97,611.91,455.90,640.00,1.00,1,saddle
26.74,552.20,39.81,580.40,1.00,1,saddle
2.49,570.44,19.28,594.49,1.00,1,saddle
13.59,94.43,91.22,282.53,1.00,0,bicycle
36.86,179.03,106.66,381.43,1.00,0,bicycle
73.71,43.27,138.91,251.82,1.00,0,bicycle
381.93,230.01,406.58,270.55,1.00,1,saddle
99.51,455.30,161.99,640.00,1.00,0,bicycle
70.96,459.45,106.02,639.63,1.00,0,bicycle
56.26,551.43,71.81,578.19,1.00,1,saddle
33.93,468.50,77.46,637.75,1.00,0,bicycle
