x1,y1,x2,y2,confidence,class_id,class_name
304.87,185.22,336.22,231.35,1.00,1,saddle
114.59,205.41,141.62,248.65,1.00,1,saddle
0.00,133.33,20.54,165.05,1.00,1,saddle
191.35,116.04,221.62,159.28,1.00,1,saddle
171.89,88.65,195.68,130.45,1.00,1,saddle
367.57,237.12,395.68,277.48,1.00,1,saddle
433.51,169.37,451.89,215.50,1.00,1,saddle
448.65,152.07,472.43,198.20,1.00,1,saddle
540.54,310.63,558.92,355.32,1.00,1,saddle
580.54,175.14,596.76,215.50,1.00,1,saddle
611.89,189.55,633.51,227.03,1.00,1,saddle
298.38,619.10,322.16,640.00,1.00,1,saddle
484.32,604.68,509.19,639.28,1.00,1,saddle
20.54,39.64,77.84,234.23,1.00,0,bicycle
40.00,80.34,114.44,281.80,1.00,0,bicycle
123.24,118.92,201.08,319.28,1.00,0,bicycle
222.70,20.90,281.08,283.24,1.00,0,bicycle
166.49,9.37,222.70,231.35,1.00,0,bicycle
298.38,68.47,341.62,309.19,1.00,0,bicycle
352.43,94.41,397.84,343.78,1.00,0,bicycle
383.78,74.23,428.11,297.66,1.00,0,bicycle
433.51,10.81,484.32,265.95,1.00,0,bicycle
487.57,188.11,537.30,407.21,1.00,0,bicycle
527.57,62.70,571.89,296.22,1.00,0,bicycle
574.05,72.79,617.30,276.04,1.00,0,bicycle
583.78,352.43,583.78,353.87,1.00,0,bicycle
447.57,516.76,499.46,640.00,1.00,0,bicycle
469.19,480.72,543.78,633.51,1.00,0,bicycle
291.89,495.14,334.05,640.00,1.00,0,bicycle
63.78,536.94,91.89,575.86,1.00,1,saddle
96.22,590.27,122.16,633.51,1.00,1,saddle
64.86,446.13,115.68,640.00,1.00,0,bicycle
108.11,490.81,152.43,640.00,1.00,0,bicycle
144.86,508.11,200.00,640.00,1.00,0,bicycle
8.09,164.09,24.26,203.07,1.00,1,saddle
40.43,598.64,63.44,634.30,1.00,1,saddle
521.83,571.27,538.62,606.10,1.00,1,saddle
