x1,y1,x2,y2,confidence,class_id,class_name
43.24,221.98,127.57,416.58,1.00,0,bicycle
63.78,59.10,128.65,266.67,1.00,0,bicycle
41.08,155.68,60.54,194.59,1.00,1,saddle
314.59,95.14,343.78,144.14,1.00,1,saddle
382.70,131.17,417.30,177.30,1.00,1,saddle
103.78,614.05,127.57,640.00,1.00,1,saddle
594.59,160.00,618.38,194.59,1.00,1,saddle
441.08,224.86,464.86,270.99,1.00,1,saddle
540.54,243.60,566.49,288.29,1.00,1,saddle
578.38,96.58,602.16,142.70,1.00,1,saddle
509.19,100.90,531.89,138.38,1.00,1,saddle
202.16,0.00,269.19,250.81,1.00,0,bicycle
304.86,0.00,360.00,253.69,1.00,0,bicycle
366.49,10.09,416.22,266.67,1.00,0,bicycle
409.73,106.67,460.54,337.30,1.00,0,bicycle
109.19,516.04,165.41,640.00,1.00,0,bicycle
509.19,7.21,576.22,239.28,1.00,0,bicycle
545.95,60.54,610.81,272.43,1.00,0,bicycle
449.73,7.21,524.32,220.54,1.00,0,bicycle
21.77,319.17,41.05,361.46,1.00,1,saddle
208.98,135.90,231.99,175.70,1.00,1,saddle
544.84,587.86,563.50,621.03,1.00,1,saddle
471.45,128.44,547.95,345.71,1.00,0,bicycle
