x1,y1,x2,y2,confidence,class_id,class_name
450.19,386.42,499.25,472.45,1.00,0,bicycle
479.62,376.60,530.94,462.64,1.00,0,bicycle
550.46,359.69,603.59,434.93,1.00,0,bicycle
517.15,202.49,582.80,286.54,1.00,0,bicycle
545.98,211.80,601.46,287.52,1.00,0,bicycle
568.84,225.14,605.99,295.36,1.00,0,bicycle
583.64,229.86,624.26,295.05,1.00,0,bicycle
592.97,352.67,638.49,428.51,1.00,0,bicycle
567.18,355.03,608.12,425.88,1.00,0,bicycle
574.54,235.91,584.95,254.19,1.00,1,saddle
589.26,246.32,598.91,261.81,1.00,1,saddle
615.42,268.41,624.05,279.59,1.00,1,saddle
499.62,428.65,512.83,444.39,1.00,1,saddle
519.43,416.71,532.89,433.98,1.00,1,saddle
605.01,381.67,614.66,395.13,1.00,1,saddle
618.72,380.40,625.58,393.10,1.00,1,saddle
631.42,375.32,640.00,388.27,1.00,1,saddle
