x1,y1,x2,y2,confidence,class_id,class_name
404.49,292.43,608.24,353.96,1.00,0,bicycle
16.96,282.13,201.51,329.27,1.00,0,bicycle
22.39,380.54,211.47,454.34,1.00,0,bicycle
51.00,456.00,207.74,543.08,1.00,0,bicycle
419.82,418.68,573.45,513.22,1.00,0,bicycle
401.85,355.66,593.97,437.07,1.00,0,bicycle
399.77,263.59,578.39,303.05,1.00,0,bicycle
408.80,76.37,570.32,163.82,1.00,0,bicycle
390.64,148.88,528.67,213.93,1.00,0,bicycle
438.63,125.76,594.90,186.75,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
77.44,410.01,112.56,449.03,1.00,1,saddle
80.08,281.88,109.20,317.70,1.00,1,saddle
474.01,618.43,503.37,640.00,1.00,1,saddle
90.07,524.14,120.09,556.75,1.00,1,saddle
502.83,483.70,536.28,512.83,1.00,1,saddle
506.53,389.64,538.03,427.19,1.00,1,saddle
489.78,252.23,506.36,285.84,1.00,1,saddle
478.91,129.67,504.30,157.06,1.00,1,saddle
