x1,y1,x2,y2,confidence,class_id,class_name
422.17,153.77,467.95,257.86,1.00,0,bicycle
544.89,171.62,597.64,257.86,1.00,0,bicycle
158.42,374.43,197.79,484.05,1.00,0,bicycle
113.64,356.67,160.73,469.38,1.00,0,bicycle
61.92,355.90,102.06,458.58,1.00,0,bicycle
89.71,368.25,120.59,478.65,1.00,0,bicycle
214.00,142.14,252.67,257.23,1.00,0,bicycle
156.13,140.51,193.16,257.85,1.00,0,bicycle
67.32,186.83,109.01,295.68,1.00,0,bicycle
597.01,179.25,603.30,194.34,1.00,1,saddle
480.66,192.14,490.72,211.32,1.00,1,saddle
214.62,185.85,230.35,206.60,1.00,1,saddle
157.39,143.40,169.65,161.64,1.00,1,saddle
54.87,237.74,66.82,252.83,1.00,1,saddle
150.16,420.75,162.11,440.88,1.00,1,saddle
106.13,393.40,115.88,414.15,1.00,1,saddle
57.39,393.40,66.51,407.55,1.00,1,saddle
