x1,y1,x2,y2,confidence,class_id,class_name
220.81,139.34,282.21,247.18,1.00,0,bicycle
247.58,359.75,314.49,499.88,1.00,0,bicycle
174.72,373.14,237.34,473.21,1.00,0,bicycle
156.60,367.55,218.49,476.23,1.00,0,bicycle
409.74,361.33,493.19,475.47,1.00,0,bicycle
524.67,360.54,602.61,451.07,1.00,0,bicycle
371.96,117.29,466.42,189.72,1.00,0,bicycle
407.38,166.10,490.04,273.16,1.00,0,bicycle
542.58,210.58,607.92,285.76,1.00,0,bicycle
466.42,148.78,559.31,209.40,1.00,0,bicycle
160.20,412.50,179.88,436.90,1.00,1,saddle
172.79,421.94,195.62,446.35,1.00,1,saddle
260.96,415.65,283.00,438.47,1.00,1,saddle
235.77,137.76,254.66,158.23,1.00,1,saddle
407.38,125.17,431.78,139.34,1.00,1,saddle
442.02,171.61,458.55,189.72,1.00,1,saddle
589.22,245.61,601.82,262.14,1.00,1,saddle
564.03,418.79,578.99,441.62,1.00,1,saddle
464.06,401.48,483.74,423.52,1.00,1,saddle
