x1,y1,x2,y2,confidence,class_id,class_name
331.60,384.00,377.60,640.00,1.00,0,bicycle
280.00,384.53,313.60,636.80,1.00,0,bicycle
237.20,345.07,274.00,595.73,1.00,0,bicycle
468.40,394.67,512.00,614.40,1.00,0,bicycle
93.98,348.22,137.90,552.68,1.00,0,bicycle
165.46,368.98,214.98,592.61,1.00,0,bicycle
503.60,275.20,584.00,486.40,1.00,0,bicycle
0.00,249.07,56.00,462.40,1.00,0,bicycle
520.80,395.20,581.20,610.13,1.00,0,bicycle
546.40,368.00,633.60,559.47,1.00,0,bicycle
492.80,0.00,540.80,168.00,1.00,0,bicycle
352.00,450.67,376.00,502.93,1.00,1,saddle
282.40,473.60,301.60,518.93,1.00,1,saddle
235.20,423.47,258.00,466.13,1.00,1,saddle
159.07,457.37,180.63,498.90,1.00,1,saddle
67.22,420.63,88.39,462.70,1.00,1,saddle
514.00,482.67,537.60,524.27,1.00,1,saddle
574.80,336.53,594.40,373.87,1.00,1,saddle
581.60,468.80,597.20,510.93,1.00,1,saddle
607.20,428.80,619.20,460.80,1.00,1,saddle
557.60,7.47,580.00,41.07,1.00,1,saddle
628.40,53.33,640.00,80.00,1.00,1,saddle
51.25,3.19,100.77,169.32,1.00,0,bicycle
34.08,52.71,46.46,77.74,1.00,1,saddle
390.68,0.00,417.84,47.92,1.00,1,saddle
