x1,y1,x2,y2,confidence,class_id,class_name
444.91,382.58,514.44,477.74,1.00,0,bicycle
478.11,374.34,536.23,469.43,1.00,0,bicycle
544.35,207.82,604.97,284.97,1.00,0,bicycle
568.40,223.64,614.20,291.62,1.00,0,bicycle
583.79,228.65,632.81,288.76,1.00,0,bicycle
497.91,425.88,515.23,448.71,1.00,1,saddle
520.74,416.43,536.48,436.11,1.00,1,saddle
605.11,385.27,614.60,395.92,1.00,1,saddle
587.28,247.04,597.00,261.40,1.00,1,saddle
624.79,260.24,632.66,275.52,1.00,1,saddle
632.43,375.54,638.91,386.66,1.00,1,saddle
614.60,376.24,626.64,388.05,1.00,1,saddle
