x1,y1,x2,y2,confidence,class_id,class_name
404.49,288.49,596.46,372.33,1.00,0,bicycle
431.46,174.98,599.25,242.90,1.00,0,bicycle
411.99,35.16,566.61,166.58,1.00,0,bicycle
421.64,0.00,564.81,90.65,1.00,0,bicycle
53.49,111.02,216.44,202.15,1.00,0,bicycle
32.96,197.27,210.85,290.97,1.00,0,bicycle
23.01,284.44,205.54,345.97,1.00,0,bicycle
27.33,458.49,206.49,537.27,1.00,0,bicycle
32.96,389.66,209.94,468.75,1.00,0,bicycle
22.04,521.52,195.92,603.46,1.00,0,bicycle
55.98,26.43,206.70,124.97,1.00,0,bicycle
406.45,550.51,580.08,639.20,1.00,0,bicycle
62.20,342.39,244.43,406.85,1.00,0,bicycle
495.48,298.95,530.59,338.57,1.00,1,saddle
518.44,176.49,547.70,203.50,1.00,1,saddle
485.57,36.62,512.14,61.23,1.00,1,saddle
85.99,522.26,122.46,557.68,1.00,1,saddle
95.45,478.44,127.86,505.45,1.00,1,saddle
77.44,410.01,112.56,449.03,1.00,1,saddle
129.22,362.58,162.53,399.20,1.00,1,saddle
79.69,287.54,109.40,321.16,1.00,1,saddle
75.19,193.90,105.80,228.71,1.00,1,saddle
108.05,123.66,139.12,158.48,1.00,1,saddle
474.01,618.43,503.37,640.00,1.00,1,saddle
95.28,605.64,129.44,635.21,1.00,1,saddle
50.38,415.37,214.58,519.03,1.00,0,bicycle
