x1,y1,x2,y2,confidence,class_id,class_name
91.25,164.44,153.01,267.12,1.00,0,bicycle
0.00,194.55,54.97,284.10,1.00,0,bicycle
440.20,381.50,481.19,493.97,1.00,0,bicycle
544.49,175.05,583.69,255.14,1.00,0,bicycle
181.58,387.83,264.52,463.79,1.00,0,bicycle
152.77,472.31,255.75,521.00,1.00,0,bicycle
155.93,341.81,191.72,461.84,1.00,0,bicycle
88.16,361.78,134.02,473.24,1.00,0,bicycle
56.51,356.67,109.01,458.58,1.00,0,bicycle
7.87,353.58,63.46,433.87,1.00,0,bicycle
596.35,179.67,604.38,195.25,1.00,1,saddle
478.51,428.24,493.61,452.10,1.00,1,saddle
215.82,449.91,234.33,461.35,1.00,1,saddle
158.13,504.44,172.98,515.64,1.00,1,saddle
149.85,391.24,163.73,413.15,1.00,1,saddle
1.83,383.93,9.62,396.59,1.00,1,saddle
39.32,399.76,50.52,412.90,1.00,1,saddle
66.83,447.96,77.54,462.57,1.00,1,saddle
101.16,207.43,111.14,224.95,1.00,1,saddle
