x1,y1,x2,y2,confidence,class_id,class_name
252.45,363.02,310.57,480.00,1.00,0,bicycle
411.70,364.53,478.87,474.69,1.00,0,bicycle
524.67,358.18,601.03,451.07,1.00,0,bicycle
227.90,138.55,281.43,247.97,1.00,0,bicycle
408.17,159.02,491.61,273.95,1.00,0,bicycle
173.58,373.92,236.56,478.62,1.00,0,bicycle
148.39,362.12,223.96,483.35,1.00,0,bicycle
470.00,156.01,561.24,209.33,1.00,0,bicycle
371.60,120.94,470.36,190.36,1.00,0,bicycle
235.77,136.19,255.45,159.02,1.00,1,saddle
405.02,124.38,434.15,139.34,1.00,1,saddle
442.21,173.19,458.35,189.32,1.00,1,saddle
163.15,412.89,178.89,434.54,1.00,1,saddle
178.11,424.31,192.67,443.99,1.00,1,saddle
259.19,416.43,280.05,436.90,1.00,1,saddle
461.50,401.08,480.79,424.70,1.00,1,saddle
565.41,424.70,581.16,438.08,1.00,1,saddle
516.21,153.51,533.53,169.25,1.00,1,saddle
589.42,246.79,598.47,259.38,1.00,1,saddle
