x1,y1,x2,y2,confidence,class_id,class_name
429.70,261.24,474.08,322.11,1.00,1,saddle
442.38,345.79,494.37,391.44,1.00,1,saddle
469.64,422.72,510.22,462.46,1.00,1,saddle
477.25,525.02,517.20,565.60,1.00,1,saddle
34.66,463.30,69.54,504.73,1.00,1,saddle
49.88,548.69,84.76,574.06,1.00,1,saddle
8.03,330.57,38.47,371.15,1.00,1,saddle
9.30,279.00,46.71,303.51,1.00,1,saddle
16.28,197.83,38.47,235.03,1.00,1,saddle
373.90,91.31,409.41,125.97,1.00,1,saddle
16.91,78.63,39.74,109.91,1.00,1,saddle
278.15,201.22,425.89,316.20,1.00,0,bicycle
385.31,144.57,518.47,244.33,1.00,0,bicycle
343.46,67.64,491.20,178.39,1.00,0,bicycle
306.68,0.00,421.45,83.70,1.00,0,bicycle
380.24,218.12,529.29,333.10,1.00,0,bicycle
396.19,280.69,559.14,396.29,1.00,0,bicycle
410.67,372.84,576.80,464.99,1.00,0,bicycle
435.40,421.88,599.00,562.22,1.00,0,bicycle
0.00,502.19,155.14,591.81,1.00,0,bicycle
0.00,426.10,167.19,497.97,1.00,0,bicycle
0.00,310.28,117.73,390.59,1.00,0,bicycle
0.00,250.25,137.38,318.73,1.00,0,bicycle
0.00,188.53,125.34,263.78,1.00,0,bicycle
0.00,99.76,125.34,151.33,1.00,0,bicycle
315.34,247.85,339.59,269.41,1.00,1,saddle
3.11,150.00,25.50,173.22,1.00,1,saddle
