x1,y1,x2,y2,confidence,class_id,class_name
379.93,457.03,409.89,495.38,1.00,1,saddle
435.06,488.19,465.62,516.15,1.00,1,saddle
401.50,386.72,433.26,417.88,1.00,1,saddle
437.45,323.60,473.41,348.36,1.00,1,saddle
424.27,71.91,454.23,107.07,1.00,1,saddle
86.90,355.06,114.17,385.13,1.00,1,saddle
31.40,414.06,55.67,443.58,1.00,1,saddle
54.39,546.72,79.63,575.00,1.00,1,saddle
370.34,441.05,538.13,508.16,1.00,0,bicycle
321.80,413.88,491.39,488.19,1.00,0,bicycle
340.37,338.78,494.38,419.48,1.00,0,bicycle
370.34,311.61,552.51,354.76,1.00,0,bicycle
349.96,75.91,522.55,180.57,1.00,0,bicycle
55.13,571.29,171.98,639.20,1.00,0,bicycle
8.39,499.38,155.81,570.49,1.00,0,bicycle
362.67,18.01,531.50,117.66,1.00,0,bicycle
3.00,391.51,149.21,443.45,1.00,0,bicycle
28.16,500.18,47.34,516.95,1.00,1,saddle
4.79,449.04,139.63,508.16,1.00,0,bicycle
384.72,130.24,417.68,161.40,1.00,1,saddle
91.38,503.13,236.09,599.05,1.00,0,bicycle
135.43,578.48,161.20,609.64,1.00,1,saddle
326.59,131.84,502.77,237.30,1.00,0,bicycle
363.15,226.12,560.30,287.64,1.00,0,bicycle
417.08,222.92,453.03,255.68,1.00,1,saddle
425.74,3.94,457.94,30.26,1.00,1,saddle
55.73,419.48,219.93,491.39,1.00,0,bicycle
46.14,320.40,216.33,386.72,1.00,0,bicycle
0.00,75.90,116.85,162.20,1.00,0,bicycle
105.47,469.81,130.64,498.58,1.00,1,saddle
37.75,74.31,66.52,103.07,1.00,1,saddle
