x1,y1,x2,y2,confidence,class_id,class_name
42.27,120.05,65.10,165.71,1.00,1,saddle
15.01,131.04,39.74,172.47,1.00,1,saddle
91.10,126.82,119.00,174.16,1.00,1,saddle
194.45,105.68,221.72,153.03,1.00,1,saddle
236.94,190.22,262.93,235.88,1.00,1,saddle
290.83,144.57,313.03,199.52,1.00,1,saddle
346.63,122.59,376.43,185.15,1.00,1,saddle
148.80,225.73,170.36,271.39,1.00,1,saddle
517.20,272.23,540.03,322.11,1.00,1,saddle
554.61,284.07,574.27,341.56,1.00,1,saddle
582.51,233.34,598.36,278.15,1.00,1,saddle
332.05,0.00,382.14,259.55,1.00,0,bicycle
283.86,0.00,330.78,239.26,1.00,0,bicycle
243.28,65.10,295.27,303.51,1.00,0,bicycle
164.02,118.36,228.06,348.32,1.00,0,bicycle
126.61,1.69,174.80,254.48,1.00,0,bicycle
438.48,136.96,512.13,383.83,1.00,0,bicycle
26.12,428.64,111.33,614.40,1.00,0,bicycle
105.73,460.77,210.30,619.37,1.00,0,bicycle
1.24,181.51,15.55,223.80,1.00,1,saddle
43.54,516.54,60.33,544.74,1.00,1,saddle
125.64,562.15,146.16,590.35,1.00,1,saddle
477.67,587.86,497.57,617.71,1.00,1,saddle
419.20,505.76,508.14,640.00,1.00,0,bicycle
479.53,467.61,544.22,640.00,1.00,0,bicycle
478.47,143.27,539.78,386.14,1.00,0,bicycle
514.01,135.57,577.54,329.86,1.00,0,bicycle
552.66,148.60,597.53,370.73,1.00,0,bicycle
560.66,148.01,638.85,302.61,1.00,0,bicycle
10.66,114.25,81.30,302.61,1.00,0,bicycle
64.42,46.72,131.50,241.01,1.00,0,bicycle
27.54,51.46,101.29,275.37,1.00,0,bicycle
203.38,33.07,256.87,256.15,1.00,0,bicycle
547.95,565.47,564.74,600.30,1.00,1,saddle
591.49,606.10,610.77,632.64,1.00,1,saddle
